week,focus_region,policy_packages,active_oem_target_k,active_market_gwh_2023,cell_production_gwh,oem_production_k,market_demand_gwh,total_backlog_k,price_signal,raw_price_signal,oem_uk_oem_k,stock_lithium_wk,stock_cobalt_wk,stock_graphite_wk,stock_ree_wk,stock_sic_wafer_wk,stock_copper_wk,stock_cells_wk,stock_packs_wk,stock_inverters_wk,stock_motors_wk,stock_harness_wk,price_lithium,price_cobalt,price_graphite,price_ree,price_sic_wafer,price_copper,price_component_pack,price_component_inverter,price_component_motor,price_component_harness,price_component_vehicle,price_component_sic,price_component_parts,price_component_labour,oem_price_margin_signal,cell_capacity_gwh_yr,cell_cap_util,lfp_share,sd_ev_demand_gwh_yr,sd_oem_backlog_k,bullwhip_index,t1_battery_pack_k,t1_inverter_k,t1_motor_k,t1_harness_k,scenario
139,uk,critical_minerals_security,175,20,0.6752178725995135,8.43544604400741,0.5259423049918922,119.72760158767471,1.2004812450090858,1.2150391585995532,8.43544604400741,16.0,24.0,16.0,32.0,48.0,6.042141062581876,5.382913701393855,3.0469767080102352,8.046976708010227,6.046976708010246,2.0469767080102357,1.0000082851401093,1.0000091349821214,1.0000045941592863,1.0000101741024399,1.000021646366199,1.0067133867248759,0.84854903366164,1.1940232770193024,1.2461071579858711,1.093465473162821,1.2049831630757732,1.000050692559603,1.3498661447510376,1.0031891990388835,1.2771589083005153,714.6763508434442,0.049128992912298185,0.3711048239961467,371.73489998595784,123.98109986179513,2.8187091311721124,8.435169330246824,8.435169330246824,8.435169330246824,8.435169330246824,compound_shock_minerals_policy
140,uk,critical_minerals_security,175,20,0.6792694119058288,8.48897000698982,0.5284481582233347,119.33005165748324,1.2016046837699066,1.216135920449943,8.48897000698982,16.0,24.0,16.0,32.0,48.0,6.044074516063903,5.394369081053861,3.046967678800769,8.046967678800762,6.04696767880078,2.0469676788007694,1.0000079860867315,1.000008793436643,1.0000044796549497,1.0000097806009456,1.0000206792515167,1.0066996961916659,0.8475246318850675,1.1952165057000517,1.247621507796211,1.0940247876832367,1.2060984388131901,1.0000482914949562,1.3520927549343889,1.0032120155778959,1.2789043950100711,714.6885890254238,0.04942293743246904,0.3708993045394437,371.7479304227613,123.80160069078741,2.6241783899666284,8.486539343801521,8.486539343801521,8.486539343801521,8.486539343801521,compound_shock_minerals_policy
141,uk,critical_minerals_security,175,20,0.6833550659120773,8.542848784623494,0.5309763840321261,118.91717453783413,1.202726077634647,1.2172305816173645,8.542848784623494,16.0,24.0,16.0,32.0,48.0,6.045991113495003,5.405890929147056,3.046950555942028,8.046950555942022,6.046950555942039,2.0469505559420287,1.0000077019860225,1.0000084689684385,1.00000437087583,1.000009406774526,1.0000197604925687,1.006685820403758,0.8465014777623119,1.1964077237610986,1.2491332712452916,1.0945831008457172,1.2072116530936077,1.0000460090147651,1.3543155912876172,1.0032348326358478,1.2806487627253378,714.7008980454157,0.049719349065614274,0.3706940930155788,371.76107719696705,123.6146100217997,2.449214398206466,8.538239311050443,8.538239311050443,8.538239311050443,8.538239311050443,compound_shock_minerals_policy
142,uk,critical_minerals_security,175,20,0.687475119178874,8.597084805806974,0.5335271835390017,118.48895717867525,1.2038454224390323,1.2183231387232687,8.597084805806974,16.0,24.0,16.0,32.0,48.0,6.047049020666204,5.417480188205573,3.0469252462581418,8.046925246258136,6.046925246258152,2.046925246258142,1.0000074320903491,1.0000081607236444,1.0000042675356662,1.0000090516394273,1.0000188876715679,1.0066719802263526,0.8454795692140402,1.197596926314114,1.2506424439243835,1.0951404189850518,1.2083228016565737,1.0000438393073094,1.3565346486819865,1.0032576502127508,1.2823920061180827,714.7132783310518,0.05001824826982271,0.3704891889799708,371.7743413544028,123.42012287688854,2.291859084517023,8.590271438904798,8.590271438904798,8.590271438904798,8.590271438904798,compound_shock_minerals_policy
143,uk,critical_minerals_security,175,20,0.6916298581118768,8.651680515466552,0.5361007590487293,118.04538717919334,1.2049627139527597,1.2194135851675356,8.651680515466552,16.0,24.0,16.0,32.0,48.0,6.049531620827683,5.429137810626665,3.0468916557455583,8.046891655745553,6.0468916557455685,2.046891655745559,1.0000071756894593,1.00000786789109,1.0000041693625106,1.0000087142610836,1.0000180584916172,1.0066579785708274,0.8444589041927345,1.1987841084870063,1.2521490213557975,1.0956967403753073,1.2094318800076698,1.000041776842054,1.3587499218514385,1.003280468308617,1.2841341204763947,714.7257303126368,0.05031965563361742,0.37028459198783925,371.7877239470534,123.2181346118378,2.150350179867408,8.642637949479036,8.642637949479036,8.642637949479036,8.642637949479036,compound_shock_minerals_policy
144,uk,critical_minerals_security,175,20,0.6958195709640409,8.706638376391972,0.5386973140602184,117.58645278816644,1.2060779478388928,1.2205019137652235,8.706638376391972,16.0,24.0,16.0,32.0,48.0,6.052848274616632,5.440864758732731,3.04684968956353,8.046849689563524,6.04684968956354,2.046849689563531,1.000006932108614,1.0000075897001632,1.0000040760980127,1.000008393751657,1.000017270770664,1.006643552111977,0.8434394806811554,1.1999692654185599,1.2536529989905547,1.0962520538080827,1.2105388833834252,1.0000398163563429,1.3609614053915378,1.003303286923458,1.2858751018324164,714.7382544231646,0.05062359187606603,0.3700803015942483,371.80122603311315,123.00864091641272,2.023101637575018,8.695341080189968,8.695341080189968,8.695341080189968,8.695341080189968,compound_shock_minerals_policy
145,uk,critical_minerals_security,175,20,0.7000445478499577,8.761960869549283,0.541317053277715,117.11214290415897,1.2071911196676788,1.221588119377405,8.761960869549283,16.0,24.0,16.0,32.0,48.0,6.055533409087227,5.452662004831831,3.046799252023861,8.046799252023858,6.046799252023871,2.0467992520238614,1.000006700706811,1.0000073254187827,1.0000039874967397,1.000008089267702,1.0000165224357584,1.006628722209648,0.8424212966908844,1.2011523922533387,1.2551543722061707,1.0968063499745238,1.2116438069828233,1.0000379528426961,1.3631690937584273,1.0033261060572856,1.2876149459732638,714.7508510983364,0.05093007784776953,0.36987631735414805,371.8148486770441,122.79163781454358,1.908686011309276,8.748383083870301,8.748383083870301,8.748383083870301,8.748383083870301,compound_shock_minerals_policy
146,uk,critical_minerals_security,175,20,0.7043050807611277,8.817650492975098,0.543960182610812,116.62244707699487,1.2083022249288986,1.2226721968923697,8.817650492975098,16.0,24.0,16.0,32.0,48.0,6.058147752644083,5.464530531278739,3.0467402465851885,8.046740246585184,6.046740246585198,2.0467402465851894,1.0000064808750981,1.0000070743514713,1.0000039033255304,1.0000078000079444,1.0000158115175983,1.0066135258777098,0.841404350260941,1.2023334841368425,1.2566531363045472,1.0973596217963524,1.212746645973778,1.0000361815366883,1.3653729812677937,1.0033489257101118,1.2893536484117707,714.7635207765773,0.05123913453191833,0.3696726388224137,371.8285929495762,122.56712166506227,1.8058185952963748,8.801766228884462,8.801766228884462,8.801766228884462,8.801766228884462,compound_shock_minerals_policy
147,uk,critical_minerals_security,175,20,0.7086014635720769,8.87370976185039,0.5466269091738759,116.11735550915698,1.209411259089156,1.2237541435378496,8.87370976185039,16.0,24.0,16.0,32.0,48.0,6.05916689382476,5.476471330535978,3.0466725758473916,8.046672575847387,6.046672575847401,2.0466725758473925,1.000006272034971,1.0000068358375254,1.0000038233628816,1.0000075252111749,1.0000151361453462,1.0065983242191339,0.8403886394564698,1.2035125362108958,1.2581492865099604,1.0979118758208057,1.213847395730185,1.000034497905381,1.367573062093841,1.0033717458819482,1.2910912033865376,714.7762638990539,0.05155078304468131,0.36946926555388276,371.84245992770417,122.33508916239767,1.713343150504816,8.85549279923539,8.85549279923539,8.85549279923539,8.85549279923539,compound_shock_minerals_policy
148,uk,critical_minerals_security,175,20,0.7129339920460338,8.930141207317394,0.5493174412757823,115.59685905836075,1.2105182175585103,1.2248339527876113,8.930141207317394,16.0,24.0,16.0,32.0,48.0,6.061620296967929,5.488485405234828,3.046596141550788,8.046596141550785,6.046596141550798,2.0465961415507885,1.0000060736368501,1.0000066092492768,1.0000037473983652,1.000007264154244,1.0000144945417067,1.00658299011115,0.8393741623674952,1.2046895436092577,1.2596428179671335,1.0984631130048201,1.2149460514359276,1.000032897636287,1.3697693302682685,1.0033945665728068,1.2928276055444314,714.7890809096921,0.05186504463556233,0.3692661971033905,371.8564506946341,122.09553733778344,1.6302190582151106,8.909565094671738,8.909565094671738,8.909565094671738,8.909565094671738,compound_shock_minerals_policy
