week,cell_production_gwh,oem_production_k,market_demand_gwh,total_backlog_k,price_signal,oem_chinese_oem_k,oem_us_oem_k,oem_german_oem_k,oem_korean_oem_k,oem_japanese_oem_k,stock_lithium_wk,stock_cobalt_wk,stock_graphite_wk,stock_ree_wk,stock_sic_wafer_wk,stock_cells_wk,stock_harness_wk,t1_battery_pack_k,t1_inverter_k,t1_motor_k,t1_harness_k,scenario
79,15.810018840152267,279.9815420552412,23.673137011338802,1524.8644233588982,0.99987040146802,161.52000359370274,38.5,35.53846153846154,23.692307692307697,20.730769230769234,4.000659367843365,6.0022390481080805,4.000659367843365,7.998885212213608,11.997095555234218,4.001567627313302,0.0,269.3364015062329,269.2015018348191,269.2000059895046,269.2307692307692,baseline
80,15.810015808129604,279.98154168684454,23.79494119327449,1613.8124594220287,0.9998694484845494,161.52000322530608,38.5,35.53846153846154,23.692307692307697,20.730769230769234,4.00065836796167,6.002266920794371,4.00065836796167,7.998885192245146,11.997090185584975,4.001566110492426,0.0,269.3362826076261,269.2014455095763,269.20000537551016,269.2307692307692,baseline
81,15.81001343822596,279.9815413562129,23.91742542116051,1704.6656088798488,0.9998684580816329,161.52000289467443,38.5,35.53846153846154,23.692307692307697,20.730769230769234,4.000657517979003,6.002295027031326,4.000657517979003,7.998885174323684,11.997085017320593,4.00156482283014,0.0,269.3361805139133,269.20139129677136,269.2000048244574,269.2307692307692,baseline
82,15.810011586378739,279.98154105947486,24.040593854437866,1797.4345478515258,0.9998674375171237,161.52000259793638,38.5,35.53846153846154,23.692307692307697,20.730769230769234,4.000656785127723,6.002323330120798,4.000656785127723,7.998885158239382,11.997080042888278,4.001563739826737,0.0,269.33609384433635,269.2013391171791,269.200004329894,269.2307692307692,baseline
83,15.810010139871384,279.98154079315594,24.164450639155678,1892.1300179580035,0.9998663924806889,161.52000233161746,38.5,35.53846153846154,23.692307692307697,20.730769230769234,4.000656143769634,6.002351801381304,4.000656143769634,7.99888514380391,11.997075255018498,4.001562835975606,0.0,269.3360209498765,269.2012888945451,269.2000038860291,269.2307692307692,baseline
84,15.810009010512916,279.98154055413784,24.28899991605575,1988.762826118582,0.9998653274345302,161.52000209259936,38.5,35.53846153846154,23.692307692307697,20.730769230769234,4.0006555738447185,6.002380418403781,4.0006555738447185,7.998885130848244,11.997070646714356,4.001562086566133,0.0,269.3359601137427,269.2012405554752,269.2000034876656,269.2307692307692,baseline
85,15.810008129301522,279.9815403396219,24.414245826964958,2087.34384447353,0.999864245879989,161.52000187808343,38.5,35.53846153846154,23.692307692307697,20.730769230769234,4.000655059657399,6.002409163686858,4.000655059657399,7.9988851192206845,11.997066211241371,4.001561468698506,0.0,269.33590967272045,269.20119402932767,269.20000313013907,269.2307692307692,baseline
86,15.810007442249228,276.95509402640585,24.540192519857094,2190.9104565270522,0.9998631505661639,161.52000168555787,36.62648573481069,35.53846153846154,22.539375836806478,20.730769230769234,4.000654588926897,6.00243802356909,4.000654588926897,7.998885108785085,11.997061942117634,4.001560961780845,0.0,269.33586808547636,269.20114924811,269.20000280926314,269.2307692307692,baseline
87,15.810006907115115,274.3212328114682,24.666844152868475,2299.0810799285755,0.9998620436531557,161.52000151276843,34.996000327766495,35.53846153846154,21.53600020170246,20.730769230769234,4.000654152044221,6.002466987393511,4.000654152044221,7.998885099419258,11.997057833104336,4.001560547695444,0.0,269.3358339660184,269.20110614637997,269.20000252128074,269.2307692307692,baseline
88,15.810006490849323,274.3212326021149,24.79420489749097,2409.2329219265034,0.9998609268398082,161.52000135769194,34.99600029416659,35.53846153846154,21.536000181025592,20.730769230769234,4.000653741490816,6.002496046853971,4.000653741490816,7.998885091013538,11.997053878196647,4.001560210761828,0.0,269.33580609488564,269.20106466114953,269.2000022628199,269.2307692307692,baseline
89,15.810006167593194,274.32123241422283,24.92227894111826,2521.3771164735126,0.999859801463677,161.52000121851262,34.996000264011066,35.53846153846154,21.53600016246835,20.730769230769234,4.00065335138372,6.002525195483705,4.00065335138372,7.998885083469502,11.997050071614948,4.001559937582522,0.0,269.3357834166615,269.2010247317931,269.20000203085436,269.2307692307692,baseline
90,15.810005917114568,274.32123224559183,25.051070489083642,2635.5248634982177,0.9998586685792578,161.5200010936008,34.99600023694684,35.53846153846154,21.536000145813443,20.730769230769234,4.000652977119675,6.002554428255178,4.000652977119675,7.998885076698819,11.997046407796379,4.0015597168284085,0.0,269.33576502959284,269.20098629995863,269.200001822668,269.2307692307692,baseline
91,15.810005723583538,274.32123209424753,25.180583766298174,2751.687429190332,0.9998575290192135,161.5200009814939,34.996000212657016,35.53846153846154,21.536000130865855,20.730769230769234,4.00065261509668,6.002583741267001,4.00065261509668,7.99888507062221,11.997042881386712,4.001559539000291,0.0,269.3357501711429,269.20094930948267,269.2000016358232,269.2307692307692,baseline
92,15.810005574614577,274.3212319584178,25.310823018574638,2869.8761463114165,0.9998563834422916,161.52000088087928,34.99600019085718,35.53846153846154,21.536000117450573,20.730769230769234,4.000652262496137,6.002613131498972,4.000652262496137,7.998885065168524,11.99703948723252,4.001559396189446,0.0,269.33573820194266,269.20091370630814,269.20000146813214,269.2307692307692,baseline
93,15.810005460517091,274.3212318365122,25.441792513704645,2990.10241452633,0.9998552323708298,161.52000079057885,34.99600017129208,35.53846153846154,21.536000105410512,20.730769230769234,4.000651917112387,6.002642596620411,4.000651917112387,7.9988850602739054,11.99703622037366,4.001559281850622,0.0,269.33572858967426,269.20087943840525,269.2000013176314,269.2307692307692,baseline
94,15.810005373709041,274.32123172710334,25.573496542341758,3112.377700751525,0.9998540762201162,161.52000070953522,34.99600015373263,35.53846153846154,21.5360000946047,20.730769230769234,4.000651577219342,6.002672134840202,4.000651577219342,7.998885055881043,11.99703307603601,4.001559190594675,0.0,269.33572089379186,269.2008464556956,269.2000011825587,269.2307692307692,baseline
95,15.810005308258141,274.3212316289102,25.705939418732225,3236.7135395171686,0.9998529153213732,161.52000063679955,34.99600013797324,35.53846153846154,21.53600008490661,20.730769230769234,4.000651241466139,6.0027017447894675,4.000651241466139,7.9988850519385,11.997030049624499,4.001559118003992,0.0,269.33571475156464,269.20081470997894,269.2000010613326,269.2307692307692,baseline
96,15.810005259522908,271.52455993407654,25.839125481326104,3365.918204947419,0.9998517499397528,161.52000057152017,34.996000123829376,33.77214262896244,21.53600007620269,19.70041653356187,4.000650908795493,6.002731425429765,4.000650908795493,7.998885048400115,11.99702713671639,4.001559060471358,0.0,269.3357098656533,269.20078415486273,269.2000009525336,269.2307692307692,baseline
97,15.810005223871789,269.2000008548878,25.97305909329448,3499.531255323556,0.9998505802884283,161.52000051293265,34.99600011113541,32.304000102586535,21.536000068391022,18.844000059842145,4.000650578379821,6.002761175981263,4.000650578379821,7.998885045224455,11.99702433305482,4.001559015061312,0.00011429560134268402,269.33570599326447,269.2007547456943,269.2000008548878,269.2307692307692,baseline
98,15.81000519846342,269.20000076725177,26.10774464297299,3635.239871311738,0.999849406539631,161.52000046035104,34.99600009974273,32.30400009207021,21.536000061380143,18.844000053707624,4.0006502495712555,6.002790995866544,4.0006502495712555,7.9988850423743365,11.997021634542577,4.001558979392249,0.00022859152822775455,269.3357029368191,269.2007264394958,269.20000076725177,269.2307692307692,baseline
99,15.810005181074693,269.20000068859946,26.243186544247642,3773.0558617198194,0.9998482288332974,161.52000041315966,34.99600008951793,32.30400008263194,21.536000055087957,18.844000048201963,4.000649921862546,6.002820884666635,4.000649921862546,7.998885039816389,11.99701903723611,4.001558951537127,0.0003428877472833526,269.33570053601676,269.20069919490106,269.20000068859946,269.2307692307692,baseline
100,15.810005169966232,269.20000061800994,26.37938923689545,3912.9911049201014,0.9998470472838434,161.52000037080595,34.99600008034129,32.304000074161195,21.536000049440794,18.844000043260696,4.00064959485646,6.002850842086605,4.00064959485646,7.998885037520662,11.997016537339768,4.001558929940451,0.0004571842285585709,269.3356986611527,269.20067297209533,269.20000061800994,269.2307692307692,baseline
101,15.810005163777129,269.20000055465675,26.516357186889664,4055.0575492589974,0.9998458619854772,161.52000033279404,34.99600007210538,32.30400006655881,21.53600004437254,18.844000038825975,4.000649268241841,6.002880867928653,4.000649268241841,7.9988850354602725,11.997014131200253,4.001558913349376,0.0005714809451725115,269.33569720753036,269.20064773275726,269.20000055465675,269.2307692307692,baseline
102,15.810005161442612,269.2000004977979,26.654094886677424,4199.267213471514,0.9998446730163615,161.52000029867872,34.996000064713726,32.30400005973574,21.53600003982383,18.844000034845852,4.000648941774883,6.002910962071041,4.000648941774883,7.9988850336110975,11.997011815301283,4.001558900756795,0.0006857778730007176,269.3356960908234,269.2006234400026,269.2000004977979,269.2307692307692,baseline
103,15.810005162129599,269.2000004467678,26.79260685543593,4345.632187100113,0.9998434804418839,161.52000026806067,34.996000058079815,32.30400005361213,21.536000035741424,18.844000031273747,4.000648615264472,6.002941124451623,4.000648615264472,7.998885031951485,11.997009586258452,4.001558891354585,0.0008000749903909565,269.33569524324577,269.2006000583303,269.2000004467678,269.2307692307692,baseline
104,15.810005165186286,269.20000040096886,26.931897639311902,4494.164630917629,0.9998422843172203,161.5200002405813,34.99600005212595,32.304000048116265,21.53600003207751,18.84400002806782,4.000648288560722,6.002971355054953,4.000648288560722,7.998885030462001,11.997007440814281,4.001558884495353,0.0009143722779108877,269.33569461040474,269.20057755357095,269.20000040096886,269.2307692307692,baseline
105,15.810005170102706,269.2000003598649,27.07197181164809,4644.876777353976,0.999841084689352,161.5200002159189,34.996000046782434,32.304000043183784,21.53600002878919,18.844000025190542,4.000647961546003,6.003001653902194,4.000647961546003,7.9988850291252085,11.997005375833462,4.001558879661229,0.0010286697181202235,269.3356941487257,269.2005558928365,269.2000003598649,269.2307692307692,baseline
106,15.810005176479867,269.2000003229745,27.21283397319987,4797.780930926436,0.9998398815986493,161.5200001937847,34.99600004198669,32.30400003875694,21.53600002583796,18.844000022608217,4.000647634127922,6.0030320210432295,4.000647634127922,7.998885027925452,11.997003388298275,4.001558876438528,0.0011429672953665417,269.33569382335196,269.2005350444725,269.2000003229745,269.2307692307692,baseline
107,15.810005184005606,269.20000028986584,27.354488752344228,4952.8894686733875,0.9998386750801206,161.5200001739195,34.99600003768256,32.3040000347839,21.536000023189267,18.84400002029061,4.000647306233828,6.003062456550489,4.000647306233828,7.998885026848685,11.997001475304176,4.0015588744972,0.0012572649956020007,269.3356936064394,269.2005149780114,269.20000028986584,269.2307692307692,baseline
108,15.810005192435693,269.2000002601512,27.496940805282964,5110.214840591344,0.9998374651643948,161.52000015609073,34.99600003381966,32.304000031218145,21.5360000208121,18.844000018210586,4.0006469778065235,6.003092960514117,4.0006469778065235,7.9988850258822985,11.996999634055555,4.001558873574228,0.0013715628062186372,269.3356934757731,269.2004956641287,269.2000002601512,269.2307692307692,baseline
109,15.810005201579054,269.2000002334826,27.640194816241593,5269.7695700752165,0.9998362518784979,161.52000014008956,34.99600003035274,32.30400002801792,21.53600001867861,18.844000016343784,4.000646648800891,6.003123533038194,4.000646648800891,7.998885025014978,11.99699786186165,4.001558873460238,0.0014858607159014012,269.33569341364995,269.20047707459935,269.2000002334826,269.2307692307692,baseline
110,15.8100052112862,269.20000020954797,27.784255497665104,5431.56625436173,0.9998350352464682,161.52000012572879,34.99600002724124,32.304000025145754,21.536000016763836,18.84400001466836,4.0006463191812704,6.003154174237777,4.0006463191812704,7.998885024236568,11.996996156132612,4.001558873988721,0.0016001587144944941,269.3356934059775,269.2004591822571,269.20000020954797,269.2307692307692,baseline
111,15.810005221440182,269.2000001880668,27.929127590411422,5595.617564975955,0.9998338152898425,161.52000011284005,34.99600002444868,32.30400002256801,21.536000015045342,18.844000013164678,4.000645988919399,6.003184884236592,4.000645988919399,7.998885023537954,11.996994514375723,4.001558875027385,0.0017144567928839643,269.33569344154853,269.20044196095427,269.2000001880668,269.2307692307692,baseline
112,15.810005231949514,269.20000016878777,28.074815863943346,5761.936248180906,0.999832592028044,161.52000010127264,34.99600002194241,32.304000020254534,21.53600001350302,18.844000011815144,4.000645657992801,6.003215663165215,4.000645657992801,7.998885022910957,11.996992934191756,4.001558876471211,0.0018287549428893854,269.3356935114586,269.20042538552417,269.20000016878777,269.2307692307692,baseline
113,15.810005242742623,269.200000151485,28.221325116519488,5930.535125430181,0.9998313654786902,161.52000009089102,34.99600001969306,32.3040000181782,21.5360000121188,18.844000010603953,4.000645326383527,6.0032465111596665,4.000645326383527,7.998885022348235,11.99699141327146,4.001558878236898,0.0019430531571694677,269.33569360863925,269.20040943174365,269.200000151485,269.2307692307692,baseline
114,15.810005253763526,269.2000001359561,28.368660175384697,6101.427093823652,0.9998301356578421,161.52000008157364,34.99600001767429,32.30400001631473,21.53600001087649,18.84400000951693,4.0006449940771684,6.003277428360295,4.0006449940771684,7.998885021843197,11.996989949392194,4.001558880258418,0.0020573514291350624,269.3356937274835,269.2003940762984,269.2000001359561,269.2307692307692,baseline
115,15.810005264968437,269.200000122019,28.516825896960256,6274.625126566161,0.9998289025802009,161.52000007321138,34.99600001586247,32.30400001464228,21.53600000976152,18.844000008541332,4.000644661062087,6.003308414910917,4.000644661062087,7.998885021389932,11.996988540414675,4.0015588824834785,0.002171649752872933,269.33569386354736,269.2003792967481,269.200000122019,269.2307692307692,baseline
116,15.810005276323105,269.2000001095106,28.66582716703423,6450.142273429254,0.9998276662592716,161.52000006570634,34.99600001423638,32.30400001314127,21.536000008760848,18.844000007665745,4.000644327328811,6.003339470958133,4.000644327328811,7.998885020983131,11.996987184279853,4.001558884870686,0.002285948123075865,269.33569401331107,269.20036507149433,269.2000001095106,269.2307692307692,baseline
117,15.810005287800745,269.2000000982845,28.815668900952076,6627.99166121592,0.9998264267074917,161.52000005897068,34.99600001277698,32.30400001179414,21.536000007862757,18.844000006879916,4.000643992869561,6.003370596650805,4.000643992869561,7.998885020618033,11.996985879005898,4.001558887387297,0.002400246534980581,269.3356941739885,269.2003513797485,269.2000000982845,269.2307692307692,baseline
118,15.810005299380416,269.2000000882092,28.966356043807764,6808.186494228385,0.9998251839363399,161.52000005292552,34.996000011467196,32.304000010585106,21.53600000705674,18.844000006174646,4.000643657677884,6.003401792139633,4.000643657677884,7.998885020290361,11.99698462268531,4.001558890007427,0.0025145449843120013,269.3356943433758,269.2003382015019,269.2000000882092,269.2307692307692,baseline
119,15.810005311045742,269.2000000791667,29.117893570635566,6990.740054738911,0.9998239379564243,161.52000004750002,34.996000010291674,32.30400000950001,21.53600000633334,18.844000005541673,4.0006433217483615,6.00343305757684,4.0006433217483615,7.99888501999628,11.99698341348213,4.001558892710625,0.0026288434672336164,269.3356945197307,269.20032551749597,269.2000000791667,269.2307692307692,baseline
120,15.810005322783924,269.2000000710512,29.27028648660256,7175.665703463672,0.9998226887775559,161.5200000426307,34.99600000923665,32.304000008526145,21.536000005684095,18.844000004973584,4.000642985076387,6.003464393115913,4.000642985076387,7.998885019732345,11.996982249629253,4.001558895480739,0.0027431419803020927,269.3356947016767,269.2003133091946,269.2000000710512,269.2307692307692,baseline
121,15.810005334584972,269.2000000637676,29.423539827201996,7362.97688003967,0.9998214364088113,161.52000003826058,34.99600000828979,32.304000007652114,21.53600000510141,18.844000004463734,4.000642647657982,6.003495798911405,4.000642647657982,7.998885019495467,11.996981129425848,4.001558898305023,0.002857440520426938,269.3356948881266,269.2003015587569,269.2000000637676,269.2307692307692,baseline
122,15.810005346441065,269.2000000572307,29.577658658447547,7552.687103504728,0.9998201808585847,161.5200000343384,34.99600000743999,32.30400000686768,21.536000004578455,18.84400000400615,4.000642309489667,6.003527275118779,4.000642309489667,7.998885019282873,11.996980051234871,4.001558901173422,0.0029717390848346074,269.3356950782227,269.20029024901095,269.2000000572307,269.2307692307692,baseline
123,15.810005358346107,269.2000000513639,29.732648077068585,7744.809972780577,0.9998189221346334,161.52000003081832,34.996000006677306,32.30400000616366,21.53600000410911,18.844000003595472,4.000641970568345,6.003558821894295,4.000641970568345,7.9988850190920715,11.996979013480678,4.001558904078007,0.0030860376710357736,269.33569527128805,269.200279363429,269.2000000513639,269.2307692307692,baseline
124,15.810005370295345,269.2000000460985,29.888513210706485,7939.359167159031,0.9998176602441169,161.5200000276591,34.99600000599281,32.30400000553182,21.53600000368788,18.8440000032269,4.00064163089122,6.003590439394902,4.00064163089122,7.998885018920829,11.996978014646714,4.001558907012532,0.003200336276796186,269.33569546678893,269.200268886103,269.2000000460985,269.2307692307692,baseline
125,15.810005382285066,269.2000000413729,30.04525921811195,8136.348446791302,0.9998163951936309,161.52000002482373,34.99600000537848,32.30400000496475,21.536000003309834,18.844000002896106,4.000641290455732,6.0036221277781765,4.000641290455732,7.99888501876714,11.996977053273305,4.001558909972074,0.0033146349001109106,269.33569566430504,269.20025880172165,269.2000000413729,269.2307692307692,baseline
126,15.810005394312379,269.20000003713164,30.202891289343516,8335.791653180431,0.999815126989238,161.520000022279,34.99600000482712,32.304000004455794,21.536000002970532,18.844000002599216,4.000640949259504,6.00365388720226,4.000640949259504,7.998885018629207,11.99697612795552,4.00155891295276,0.0034289335391806796,269.33569586350495,269.2002490955478,269.20000003713164,269.2307692307692,baseline
127,15.81000540637504,269.20000003332524,30.36141464596711,8537.702709676882,0.999813855636495,161.52000001999514,34.99600000433228,32.30400000399903,21.536000002666018,18.84400000233277,4.000640607300298,6.003685717825813,4.000640607300298,7.998885018505413,11.996975237341118,4.001558915951541,0.003543232192390143,269.33569606412806,269.2002397533971,269.20000003332524,269.2307692307692,baseline
128,15.8100054184713,269.200000029909,30.520834541256857,8742.095621977314,0.9998125811404768,161.5200000179454,34.99600000388817,32.30400000358908,21.536000002392722,18.844000002093633,4.00064026457599,6.003717619807981,4.00064026457599,7.998885018394309,11.996974380128574,4.001558918966021,0.0036575308582899213,269.3356962659691,269.2002307616171,269.200000029909,269.2307692307692,baseline
129,15.810005430599812,269.20000002684293,30.68115626039705,8948.984478626531,0.999811303505798,161.52000001610574,34.996000003489584,32.30400000322115,21.536000002147436,18.844000001879007,4.000639921084541,6.0037495933083695,4.000639921084541,7.998885018294594,11.996973555065173,4.001558921994315,0.003771829535579288,269.3356964688668,269.2002221070673,269.20000002684293,269.2307692307692,baseline
130,15.810005442759527,269.2000000240912,30.842385120685265,9158.383451522655,0.9998100227366356,161.52000001445472,34.996000003131854,32.304000002890945,21.536000001927295,18.844000001686386,4.000639576823976,6.00378163848702,4.000639576823976,7.998885018205102,11.996972760945187,4.001558925034946,0.003886128223090545,269.33569667269427,269.2002137771003,269.2000000240912,269.2307692307692,baseline
131,15.810005454949643,269.2000000216216,31.0045264717368,9370.306796425515,0.9998087388367457,161.52000001297293,34.9960000028108,32.30400000259459,21.536000001729725,18.84400000151351,4.000639231792373,6.003813755504395,4.000639231792373,7.998885018124783,11.996971996608105,4.001558928086753,0.004000426919775722,269.3356968773521,269.20020575954277,269.2000000216216,269.2307692307692,baseline
132,15.810005467169548,269.2000000194051,31.16758569569029,9584.768853468297,0.9998074518094813,161.52000001164305,34.99600000252266,32.30400000232861,21.536000001552406,18.844000001358356,4.000638885987848,6.003845944521366,4.000638885987848,7.9988850180526985,11.996971260936938,4.0015589311488275,0.004114725624694538,269.33569708276224,269.200198042678,269.2000000194051,269.2307692307692,baseline
133,15.810005479418768,269.20000001741585,31.331568207414616,9801.784047672449,0.9998061616578103,161.5200000104495,34.99600000226406,32.3040000020899,21.53600000139327,18.84400000121911,4.000638539408546,6.003878205699203,4.000638539408546,7.9988850179880036,11.996970552856594,4.001558934220459,0.004229024337002786,269.3356972888634,269.2001906152287,269.20000001741585,269.2307692307692,baseline
134,15.810005491696954,269.2000000156305,31.496479454717047,10021.366889465886,0.9998048683843288,161.5200000093783,34.99600000203197,32.30400000187566,21.53600000125044,18.844000001094138,4.000638192052635,6.003910539199565,4.000638192052635,7.998885017929941,11.996969871332297,4.00155893730109,0.004343323055943049,269.33569749560786,269.2001834663406,269.2000000156305,269.2307692307692,baseline
135,15.81000550400384,269.20000001402815,31.662324918552727,10243.531975204505,0.9998035719912771,161.52000000841687,34.99600000182366,32.30400000168338,21.536000001122254,18.84400000098197,4.0006378439183,6.003942945184502,4.0006378439183,7.9988850178778295,11.996969215368082,4.001558940390288,0.004457621780835612,269.335697702958,269.20017658556645,269.20000001402815,269.2307692307692,baseline
136,15.81000551633924,269.2000000125901,31.8291101132354,10468.29398769701,0.9998022724805523,161.52000000755407,34.996000001636716,32.304000001510815,21.53600000100721,18.844000000881312,4.000637495003737,6.003975423816439,4.000637495003737,7.99888501783106,11.996968584005337,4.001558943487714,0.00457192051107002,269.33569791088473,269.20016996285085,269.2000000125901,269.2307692307692,baseline
137,15.81000552870301,269.20000001129944,31.996840586649515,10695.667696733113,0.9998009698537226,161.52000000677967,34.99600000146893,32.30400000135593,21.536000000903954,18.844000000790963,4.000637145307152,6.004007975258185,4.000637145307152,7.998885017789086,11.996967976321402,4.001558946593107,0.004686219246098955,269.33569811936536,269.20016358851547,269.20000001129944,269.2307692307692,baseline
138,15.810005541095066,269.20000001014114,32.16552192046359,10925.667959615092,0.9997996641120382,161.52000000608467,34.99600000131835,32.304000001216934,21.536000000811292,18.844000000709883,4.000636794826756,6.004040599672921,4.000636794826756,7.998885017751414,11.99696739142822,4.001558949706266,0.004800517985430632,269.3356983283822,269.2001574532449,269.20000001014114,269.2307692307692,baseline
139,15.810005553515339,269.20000000910153,32.33515973034496,11158.309721692734,0.9997983552564447,161.5200000054609,34.9960000011832,32.304000001092184,21.536000000728123,18.84400000063711,4.000636443560763,6.004073297224205,4.000636443560763,7.998885017717605,11.996966828471038,4.001558952827033,0.004914816728624157,269.33569853792176,269.2001515480734,269.20000000910153,269.2307692307692,baseline
140,15.8100055659638,269.2000000081685,32.50575966617587,11393.608016901715,0.9997970432875924,161.5200000049011,34.99600000106191,32.30400000098022,21.53600000065348,18.844000000571796,4.000636091507392,6.004106068075969,4.000636091507392,7.998885017687261,11.996966286627163,4.001558955955292,0.00502911547528361,269.3356987479734,269.20014586437105,269.2000000081685,269.2307692307692,baseline
141,15.81000557844044,269.20000000733114,32.67732741227089,11631.577968305388,0.9997957282058494,161.52000000439867,34.996000000953046,32.30400000087974,21.53600000058649,18.84400000051318,4.00063573866486,6.004138912392515,4.00063573866486,7.998885017660028,11.996965765104756,4.001558959090951,0.005143414225053614,269.3356989585293,269.20014039383193,269.20000000733114,269.2307692307692,baseline
142,15.810005590945263,269.2000000065796,32.849868687595766,11872.23478864005,0.9997944100113098,161.52000000394776,34.996000000855354,32.30400000078955,21.536000000526368,18.844000000460575,4.000635385031384,6.004171830338519,4.000635385031384,7.998885017635587,11.996965263141675,4.001558962233944,0.005257712977615323,269.3356991695832,269.20013512846145,269.2000000065796,269.2307692307692,baseline
143,15.810005603478281,269.2000000059051,33.02338924598759,12115.59378086367,0.9997930887038052,161.52000000354306,34.996000000767665,32.30400000070861,21.53600000047241,18.84400000041336,4.00063503060518,6.004204822079031,4.00063503060518,7.998885017613651,11.996964780004362,4.0015589653842225,0.005372011732682619,269.33569938113084,269.20013006056496,269.2000000059051,269.2307692307692,baseline
144,15.810005616039525,269.2000000052998,33.19789487637643,12361.67033870814,0.9997917642829128,161.52000000317986,34.99600000068897,32.30400000063597,21.536000000423982,18.844000000370986,4.000634675384463,6.004237887779471,4.000634675384463,7.998885017593963,11.996964314986768,4.001558968541751,0.005486310489998524,269.33569959316884,269.2001251827364,269.2000000052998,269.2307692307692,baseline
145,15.810005628629028,269.2000000047565,33.37339140300832,12610.479947235017,0.9997904367479657,161.5200000028539,34.996000000618345,32.304000000570774,21.53600000038052,18.844000000332954,4.000634319367446,6.0042710276056335,4.000634319367446,7.998885017576294,11.996963867409326,4.001558971706505,0.005600609249332666,269.3356998056948,269.2001204878472,269.2000000047565,269.2307692307692,baseline
146,15.810005641246835,269.2000000042689,33.54988468566968,12862.038183394847,0.9997891060980603,161.52000000256132,34.99600000055496,32.30400000051226,21.53600000034151,18.844000000298823,4.00063396255234,6.004304241723686,4.00063396255234,7.998885017560436,11.996963436617957,4.001558974878467,0.005714908010478112,269.33570001870703,269.20011596903646,269.2000000042689,269.2307692307692,baseline
147,15.81000565389299,269.20000000383124,33.727380619913205,13116.360716590025,0.9997877723320661,161.52000000229873,34.996000000498064,32.304000000459745,21.536000000306498,18.84400000026819,4.00063360493735,6.004337530300168,4.00063360493735,7.998885017546204,11.996963021983111,4.0015589780576315,0.005829206773249253,269.3357002322045,269.2001116197006,269.20000000383124,269.2307692307692,baseline
148,15.810005666567545,269.2000000034385,33.90588513728508,13373.463309241273,0.9997864354486325,161.52000000206309,34.996000000447005,32.30400000041262,21.53600000027508,18.844000000240698,4.00063324652068,6.004370893501996,4.00063324652068,7.998885017533431,11.996962622898849,4.001558981243993,0.005943505537479277,269.3357004461867,269.20010743348337,269.2000000034385,269.2307692307692,baseline
149,15.810005679270548,269.200000003086,34.08540420555386,13633.361817357716,0.9997850954461975,161.5200000018516,34.99600000040118,32.30400000037032,21.536000000246883,18.844000000216024,4.000632887300531,6.00440433149646,4.000632887300531,7.998885017521968,11.996962238781958,4.001558984437554,0.006057804303018685,269.33570066065334,269.2001034042672,269.200000003086,269.2307692307692,baseline
150,15.81000569200206,269.2000000027697,34.265943828940536,13896.072191110596,0.9997837523229942,161.5200000016618,34.99600000036006,32.30400000033236,21.536000000221573,18.84400000019388,4.0006325272751,6.004437844451225,4.0006325272751,7.998885017511679,11.996961869071097,4.001558987638317,0.00617210306973318,269.3357008756046,269.200099526164,269.2000000027697,269.2307692307692,baseline
151,15.810005704762135,269.20000000248575,34.44751004835035,14161.61047541065,0.9997824060770589,161.52000000149144,34.99600000032315,32.30400000029829,21.53600000019886,18.844000000174006,4.000632166442581,6.004471432534333,4.000632166442581,7.998885017502445,11.996961513225976,4.00155899084629,0.006286401837502405,269.33570109104056,269.20009579350625,269.20000000248575,269.2307692307692,baseline
152,15.810005717550837,269.2000000022309,34.6301089416059,14429.992810489184,0.9997810567062371,161.52000000133856,34.996000000290024,32.304000000267706,21.536000000178475,18.844000000156168,4.000631804801162,6.004505095914205,4.000631804801162,7.998885017494158,11.996961170726573,4.001558994061481,0.0064007006062182445,269.3357013069618,269.2000922008392,269.2000000022309,269.2307692307692,baseline
153,15.81000573036822,269.20000000200224,34.81374662368182,14701.23543248283,0.9997797042081905,161.52000000120134,34.996000000260295,32.304000000240265,21.53600000016018,18.84400000014016,4.000631442349029,6.004538834759636,4.000631442349029,7.998885017486719,11.996960841072365,4.001558997283901,0.006514999375783568,269.3357015233689,269.20008874291256,269.20000000200224,269.2307692307692,baseline
154,15.810005743214347,269.200000001797,34.99842924694103,14975.354674022055,0.9997783485804033,161.5200000010782,34.99600000023361,32.30400000021564,21.53600000014376,18.844000000125792,4.000631079084364,6.004572649239803,4.000631079084364,7.998885017480044,11.996960523781604,4.001559000513562,0.0066292981461113796,269.33570174026255,269.20008541467297,269.200000001797,269.2307692307692,baseline
155,15.81000575608928,269.20000000161275,35.18416300137233,15252.366964823424,0.9997769898201883,161.52000000096766,34.99600000020966,32.304000000193525,21.53600000012902,18.844000000112896,4.000630715005346,6.004606539524261,4.000630715005346,7.998885017474053,11.996960218390607,4.001559003750475,0.00674359691712355,269.3357019576436,269.2000822112566,269.20000000161275,269.2307692307692,baseline
156,15.810005768993085,269.2000000014474,35.37095411482976,15532.288832285634,0.9997756279246928,161.52000000086844,34.99600000018816,32.30400000017369,21.53600000011579,18.84400000010132,4.000630350110147,6.004640505782944,4.000630350110147,7.998885017468675,11.99695992445308,4.001559006994655,0.006857895688749976,269.3357021755127,269.20007912798206,269.2000000014474,269.2307692307692,baseline
