week,focus_region,policy_packages,active_oem_target_k,active_market_gwh_2023,cell_production_gwh,oem_production_k,market_demand_gwh,total_backlog_k,price_signal,raw_price_signal,oem_uk_oem_k,stock_lithium_wk,stock_cobalt_wk,stock_graphite_wk,stock_ree_wk,stock_sic_wafer_wk,stock_copper_wk,stock_cells_wk,stock_packs_wk,stock_inverters_wk,stock_motors_wk,stock_harness_wk,price_lithium,price_cobalt,price_graphite,price_ree,price_sic_wafer,price_copper,price_component_pack,price_component_inverter,price_component_motor,price_component_harness,price_component_vehicle,price_component_sic,price_component_parts,price_component_labour,oem_price_margin_signal,cell_capacity_gwh_yr,cell_cap_util,lfp_share,sd_ev_demand_gwh_yr,sd_oem_backlog_k,bullwhip_index,bottleneck_component,bottleneck_severity,cell_unmet_demand_gwh,tier1_unmet_demand_k,oem_unmet_demand_k,shortfall_packs_k,shortfall_inverters_k,shortfall_motors_k,shortfall_harness_k,t1_battery_pack_k,t1_inverter_k,t1_motor_k,t1_harness_k,scenario
143,uk,critical_minerals_security,175,20,0.6719915851177839,8.414279605832439,0.5244817147968912,118.3842980573346,1.26358345511326,1.278754674508203,8.414279605832439,4.196092464435202,8.180053145809591,5.937784127924207,12.541815987528969,15.814490267758403,6.049602425091497,5.391585344249772,3.082534595520949,8.082534595520974,6.082534595520953,2.0825345955209498,1.3019177357995253,1.3252660407753767,1.244928692476762,1.3495076796613599,1.4860003195335443,1.0065305900092754,0.9915095330711713,1.4218994868429913,1.3630103120031907,1.0956141641303123,1.2682528063348113,1.4846711263810424,1.3587127060023152,1.003280468308617,1.1755607866015017,714.8425895624014,0.04888287706460781,0.44224412679666275,371.7273049169438,122.81628051029661,2.168177206321586,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.539413067918774,8.539413067918774,8.539413067918774,8.539413067918774,china_catl_disruption_minerals_policy
144,uk,critical_minerals_security,175,20,0.6752381713858537,8.46616790506535,0.5269662513149113,117.98707961068297,1.2647507274416117,1.2799229105368788,8.46616790506535,4.178668913699703,8.172646830882726,5.92793927798706,12.54730420756973,15.810966601525028,6.052892108359614,5.402400048557125,3.0829961587279318,8.082996158727957,6.082996158727937,2.0829961587279326,1.3041655049680616,1.325593750111884,1.2457284374790578,1.349167246452359,1.4861089696121532,1.0065144228248624,0.9908122638362594,1.4231075628116336,1.3643641103639645,1.0961583041061864,1.2694198167550181,1.4847861538395313,1.360883342938439,1.003303286923458,1.1768600202881312,714.8566747616221,0.049118076604338985,0.44268193471463724,371.74022450683754,122.63678310634018,2.0400173843905742,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.590420720385195,8.590420720385195,8.590420720385195,8.590420720385195,china_catl_disruption_minerals_policy
145,uk,critical_minerals_security,175,20,0.6784758408735982,8.51838070922765,0.5294716246144542,117.5758719986078,1.2659179807604701,1.2810915895638717,8.51838070922765,4.161932332098807,8.170231570491671,5.917358860802174,12.552015270508166,15.808114341452361,6.055557452754713,5.413228976497513,3.0834544250343323,8.083454425034358,6.083454425034338,2.0834544250343328,1.3064495948555201,1.3259237700491173,1.2465460357319225,1.3488290385287933,1.4862197385828886,1.0064976393924565,0.9901243555498012,1.4243140498257398,1.3657167927627567,1.0967013249291282,1.2705869940359036,1.4849008406189999,1.3630497927647551,1.0033261060572856,1.1781529091325968,714.8708497863282,0.04935261206408454,0.443119505614273,371.7532524479952,122.45045140260677,1.9247812287643482,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64174599891064,8.64174599891064,8.64174599891064,8.64174599891064,china_catl_disruption_minerals_policy
146,uk,critical_minerals_security,175,20,0.6817370398842412,8.570919984263517,0.5319979997719732,117.15066931610511,1.2670852576013902,1.2822607033275781,8.570919984263517,4.144832671560819,8.163354932741417,5.9075882067407575,12.557853119094826,15.80405205342011,6.058152643790167,5.42407242966003,3.083909368972494,8.083909368972519,6.0839093689725,2.083909368972495,1.3087702920830417,1.326260989584146,1.2473799404568124,1.3484899205625385,1.4863332928521167,1.0064803347500755,0.989445868577263,1.4255190260732753,1.3670681209912925,1.0972432189050014,1.271754364965071,1.4850154367976491,1.3652120617647938,1.0033489257101118,1.179439429144955,714.8851152963911,0.04958884345952965,0.44355685583474097,371.76638959881427,122.25728371641327,1.8211751174904895,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.693390892416717,8.693390892416717,8.693390892416717,8.693390892416717,china_catl_disruption_minerals_policy
147,uk,critical_minerals_security,175,20,0.6850094796254738,8.623787710024923,0.5345455433992872,116.7114662179567,1.2682526039291264,1.2834306077150723,8.623787710024923,4.1273907982063305,8.1558821269724,5.897536837326308,12.560524190708389,15.799972692249654,6.059171681655221,5.43492992492521,3.0843609651527664,8.08436096515279,6.084360965152772,2.0843609651527673,1.3111285914116841,1.326608687494852,1.2482298206827471,1.3481587468045764,1.4864499216132656,1.0064632384427632,0.9887769770885897,1.4267225768765717,1.3684182208190325,1.0977840057828128,1.2729219892400712,1.4851301955828984,1.3673701564026683,1.0033717458819482,1.1807194463693174,714.8994719577194,0.04982587669701245,0.4439940085238156,371.7796368256763,122.05727865677994,3.8291842072139115,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74535740175419,8.74535740175419,8.74535740175419,8.74535740175419,china_catl_disruption_minerals_policy
148,uk,critical_minerals_security,175,20,0.6882873144565805,8.67698573676511,0.537114422077522,116.25825807194985,1.2694200740282666,1.2846016410876362,8.67698573676511,4.109291171841159,8.14730989799066,5.885836085968668,12.564383408855402,15.795070100443645,6.061607496525072,5.445800601956888,3.0848091887895652,8.08480918878959,6.0848091887895706,2.084809188789566,1.313526929898134,1.326970182420911,1.249099042592672,1.3478352761455585,1.4865704617861613,1.0064460780941555,0.9881180244343013,1.4279248241365963,1.369767194594815,1.0983236934228717,1.2740899544248276,1.4852454168791593,1.3695240833899822,1.0033945665728068,1.1819927194839146,714.9139204429883,0.05006328640175972,0.4444309953274942,371.7929949948031,121.85043518899371,3.535346881554334,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.797647539791354,8.797647539791354,8.797647539791354,8.797647539791354,china_catl_disruption_minerals_policy
149,uk,critical_minerals_security,175,20,0.6915584418259201,8.730515783219985,0.5397048011929826,115.79104108992252,1.2705877284615974,1.2857738721257583,8.730515783219985,4.090351523445697,8.14087416988384,5.874717014692593,12.569472348614353,15.790846428943272,6.063864483303646,5.456682827404941,3.0852540162306545,8.085254016230678,6.085254016230659,2.085254016230655,1.315969075624041,1.327343160042169,1.2499876766169589,1.3475150602707262,1.4866946309748714,1.006428812023612,0.9874693698397334,1.42912586030151,1.3711149652079158,1.0988622875952507,1.2752583461949207,1.4853613540068162,1.371673849844083,1.003417387782699,1.1832590180994844,714.9284614327173,0.05030019213794047,0.44486785178900723,371.8064649662035,121.6367526911759,3.2709959400638446,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.850263330361095,8.850263330361095,8.850263330361095,8.850263330361095,china_catl_disruption_minerals_policy
150,uk,critical_minerals_security,175,20,0.6948110839852513,8.78437958425481,0.5423168452463165,115.30981229325205,1.2717556293047527,1.286947211019456,8.78437958425481,4.0727242068990215,8.13552202062124,5.861977208092271,12.573951839803165,15.784295903361617,6.065756317810323,5.467574215412716,3.0856954249339967,8.08569542493402,6.085695424934002,2.085695424933997,1.318451847481627,1.3277244362914333,1.250899201904384,1.347197906467552,1.486824352172197,1.0064115806209482,0.9868312232261693,1.430325873826403,1.3724614587233668,1.0993997988721593,1.2764272326773742,1.4854783938600467,1.3738194634876293,1.003440209511637,1.1845182033413006,714.9430956154883,0.050535737163989125,0.4453046130089716,371.82004759528087,121.41623093940477,3.033181482981169,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.903206807194628,8.903206807194628,8.903206807194628,8.903206807194628,china_catl_disruption_minerals_policy
151,uk,critical_minerals_security,175,20,0.698100711578525,8.838578996044516,0.5449507188641476,114.8145693779201,1.2729238430194993,1.288121884688493,8.838578996044516,4.053072605609574,8.128635542626796,5.850882135896475,12.578464934155301,15.779606117541471,6.068747685208258,5.478475881115112,3.086133393054305,8.086133393054329,6.086133393054309,2.0861333930543053,1.3209804802130414,1.32811499894709,1.2518312582067754,1.3468834741540987,1.4869587608857506,1.0063939936052548,0.9862039031860772,1.4315249834375485,1.373806597972834,1.0999362227874805,1.277596697878486,1.485596823222103,1.3759609321733355,1.0034630317596327,1.185770072314316,714.9578236871911,0.05077395588857259,0.445741314737197,371.8337437380936,121.1888700480298,2.8192485999597783,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.956480014031373,8.956480014031373,8.956480014031373,8.956480014031373,china_catl_disruption_minerals_policy
152,uk,critical_minerals_security,175,20,0.7013593304093979,8.89311579700724,0.5476065862360384,114.30531079420743,1.2740924350300378,1.2892977498155407,8.89311579700724,4.034677099689069,8.123086205772834,5.840087150802849,12.581881143381946,15.773629521311374,6.070395912324812,5.489384631310099,3.086567899772573,8.086567899772596,6.086567899772578,2.0865678997725734,1.3235526424258477,1.328512854719355,1.252781744609922,1.3465750082687382,1.4870985330427346,1.0063764504457364,0.9855875291436221,1.4327233319166646,1.375150438964484,1.1004715702509125,1.2787668030721915,1.4857169600077536,1.3780982643496698,1.0034858545266976,1.1870145370624905,714.9726463517724,0.05100990278073494,0.44617799109421047,371.8475542484274,120.954670505188,2.6268078714980385,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01008500556499,9.01008500556499,9.01008500556499,9.01008500556499,china_catl_disruption_minerals_policy
153,uk,critical_minerals_security,175,20,0.7046473255395316,8.947991920070228,0.5502846122228728,113.78203558546087,1.2752614666193054,1.2904747021140364,8.947991920070228,4.016723248776131,8.116812880447165,5.827802927959654,12.585005960966678,15.768616219108798,6.073823638479608,5.5003010845505855,3.0869989247604424,8.086998924760465,6.086998924760447,2.0869989247604432,1.326165212145878,1.3289181817962241,1.2537528381513785,1.346274610616809,1.487243023486777,1.0063584001201673,0.9849821144376746,1.4339210100116195,1.376493111337676,1.101005831356092,1.2799375929763759,1.4858390450860754,1.380231468668961,1.0035086778128435,1.188251574978291,714.9875643201673,0.05124796955440153,0.4466146751248657,371.8614799835589,120.71363310071345,2.453708820034949,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.064023846804693,9.064023846804693,9.064023846804693,9.064023846804693,china_catl_disruption_minerals_policy
154,uk,critical_minerals_security,175,20,0.7079689262122475,9.003209392639194,0.5529849631406641,113.2447433039428,1.2764309908678526,1.2916525418330282,9.003209392639194,3.998498606344741,8.111452811270944,5.8161038923730874,12.589828158912951,15.761945967114151,6.075893899920453,5.511226119183965,3.087426447872053,8.087426447872076,6.087426447872057,2.087426447872054,1.3288172741809343,1.3293293580335224,1.2547439893374575,1.3459773734096951,1.4873933522086862,1.0063401811292223,0.9843875786064904,1.4351181599374476,1.3778345443372866,1.101539009818397,1.281109087862041,1.4859633896558844,1.3823605537498922,1.0035315016180824,1.189481236308128,715.0025783097444,0.05148846351025129,0.44705139734720656,371.8755218083314,120.46575889009127,2.2980160158199254,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.118298614284704,9.118298614284704,9.118298614284704,9.118298614284704,china_catl_disruption_minerals_policy
155,uk,critical_minerals_security,175,20,0.7110795054027053,9.058770349850628,0.5557078077307741,112.693433925487,1.2776010587172444,1.2928315103897428,9.058770349850628,3.9791736436347036,8.107038402496672,5.804501771264941,12.59223573477998,15.757259099020995,6.0782738030703864,5.522145132872193,3.0878504487893768,8.0878504487894,6.087850448789379,2.087850448789377,1.33151201251771,1.32974385878358,1.2557544564279188,1.3456886930521712,1.4875481483480255,1.0063218299280199,0.9838039511612092,1.4363148336437148,1.3791748828184724,1.1020711113641115,1.2822813301148113,1.4860901703512557,1.3844855305732957,1.003554325942426,1.19070348407178,715.0176890438031,0.0517135937299524,0.44748818373948857,371.88968060020005,120.21104915924883,2.157987572046952,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.172911396794117,9.172911396794117,9.172911396794117,9.172911396794117,china_catl_disruption_minerals_policy
156,uk,critical_minerals_security,175,20,0.7141681067297978,9.11467682382998,0.5584533158985284,112.12810798982278,1.2787717315585962,1.2940122582067375,9.11467682382998,3.958280218375073,8.099308992186183,5.791537957986147,12.59446531930766,15.752377587822746,6.081715006734381,5.533055472691436,3.0882709074534955,8.088270907453518,6.088270907453499,2.088270907453496,1.3342563080752108,1.330166194359586,1.2567868136544689,1.3454111421824966,1.4877068509303473,1.0063029419777523,0.983231630983692,1.4375110478929847,1.3805143540526892,1.1026021274007907,1.283454422924004,1.486219504797583,1.3866064117263954,1.0035771507858862,1.1919180369131748,715.0328972522958,0.05193710903744051,0.4479250615261822,371.90395724267233,119.94950548501483,2.1133559384847374,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.227864296210734,9.227864296210734,9.227864296210734,9.227864296210734,china_catl_disruption_minerals_policy
157,uk,critical_minerals_security,175,20,0.7171973912668972,9.170930527584424,0.5612216558080522,111.54876693760033,1.2799430778025673,1.2951948214684843,9.170930527584424,3.938884310453805,8.09110146201138,5.778000697287421,12.596377883690833,15.74637333950232,6.084268204840162,5.5439521161400185,3.0886878052955202,8.088687805295542,6.088687805295523,2.088687805295521,1.3370475997649676,1.3305992595466973,1.2578433890784264,1.3451463406199777,1.4878701478493412,1.006283727714677,0.9826709236116303,1.438706857526905,1.3818532219558008,1.103132058923743,1.2846284627784519,1.4863515562417238,1.3887232114053145,1.0035999761484746,1.1931246714207318,715.0482036741764,0.05215629401521076,0.4483620618177799,371.91835261020185,119.68112988128455,2.1272464622175185,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28315942665756,9.28315942665756,9.28315942665756,9.28315942665756,china_catl_disruption_minerals_policy
