week,focus_region,policy_packages,active_oem_target_k,active_market_gwh_2023,cell_production_gwh,oem_production_k,market_demand_gwh,total_backlog_k,price_signal,raw_price_signal,oem_uk_oem_k,stock_lithium_wk,stock_cobalt_wk,stock_graphite_wk,stock_ree_wk,stock_sic_wafer_wk,stock_copper_wk,stock_cells_wk,stock_packs_wk,stock_inverters_wk,stock_motors_wk,stock_harness_wk,price_lithium,price_cobalt,price_graphite,price_ree,price_sic_wafer,price_copper,price_component_pack,price_component_inverter,price_component_motor,price_component_harness,price_component_vehicle,price_component_sic,price_component_parts,price_component_labour,oem_price_margin_signal,cell_capacity_gwh_yr,cell_cap_util,lfp_share,sd_ev_demand_gwh_yr,sd_oem_backlog_k,bullwhip_index,t1_battery_pack_k,t1_inverter_k,t1_motor_k,t1_harness_k,scenario
149,uk,none,175,20,0.7174710572322514,8.98578479590853,0.5520106817408501,115.0956784058685,1.211591406692657,1.2258717242787085,8.98578479590853,16.0,24.0,16.0,32.0,48.0,6.063885629227831,5.501454828152231,3.0467617208768694,8.04676172087686,6.046761720876875,2.0467617208768694,1.000011112025461,1.000016005701656,1.000011107694899,1.0000207620284047,1.0000311506364632,1.006567529148884,0.8383660261480639,1.2058456414662349,1.261100445737027,1.098998617204261,1.216008289702106,1.0000747121331408,1.3719055475199013,1.003417387782699,1.2945304510900788,714.8030753500813,0.05219408850165466,0.3693499697706688,371.87045554505244,121.86868432903316,1.5557141986783107,8.962867716866581,8.962867716866581,8.962867716866581,8.962867716866581,compound_shock
150,uk,none,175,20,0.7218778762939562,9.042960377737758,0.5547489194489381,114.54519005491305,1.2126935512065908,1.2269466853043034,9.042960377737758,16.0,24.0,16.0,32.0,48.0,6.065788328523191,5.51363338104398,3.0466676305506963,8.046667630550687,6.046667630550702,2.0466676305506963,1.0000106716278157,1.000015320620201,1.0000106675137816,1.000019839130612,1.0000297083082677,1.0065519695603518,0.8373537497786694,1.2070175273141868,1.2625879018044233,1.0995476518207006,1.2171021292623259,1.000071111827151,1.3740935023914989,1.003440209511637,1.2962643965846985,714.8160483851896,0.05251371965148995,0.36914708956276177,371.88469438113447,121.61450352054072,1.4885487928068033,9.017631261932022,9.017631261932022,9.017631261932022,9.017631261932022,compound_shock
151,uk,none,175,20,0.7263217472224336,9.100515765276608,0.5575115893774917,113.97927305038934,1.213793614075887,1.2280194921697813,9.100515765276608,16.0,24.0,16.0,32.0,48.0,6.068804519485417,5.525888376002413,3.046564479407418,8.046564479407408,6.046564479407423,2.046564479407418,1.0000102532500525,1.0000146697928185,1.0000102493417202,1.0000189623777092,1.000028338096482,1.006536140887914,0.836342714873197,1.2081873837719488,1.2640727386966752,1.1000956657784087,1.2181938655530713,1.0000676899286975,1.376277621548992,1.0034630317596327,1.2979971617985318,714.8290966999394,0.05283602896122813,0.3689445129804266,371.89906026476297,121.35279632542158,1.4281995084211911,9.072747477505983,9.072747477505983,9.072747477505983,9.072747477505983,compound_shock
152,uk,none,175,20,0.730802973573162,9.158453561873067,0.5602989047678754,113.3979208635546,1.2148915898635517,1.229090140164467,9.158453561873067,16.0,24.0,16.0,32.0,48.0,6.070460731281881,5.538220857615547,3.046452165755988,8.046452165755976,6.046452165755992,2.0464521657559875,1.0000098557911776,1.0000140515068052,1.0000098520782619,1.0000181294624515,1.0000270363952857,1.00652024078193,0.8353329189282878,1.2093552042737343,1.2655549503274934,1.1006426614784288,1.219283493014211,1.0000644376460246,1.3784578984243316,1.0034858545266976,1.2997287413596197,714.8422207498106,0.05316103823014779,0.36874223960296454,371.91355430479297,121.08356111962254,1.3739833001152888,9.12821872690812,9.12821872690812,9.12821872690812,9.12821872690812,compound_shock
153,uk,none,175,20,0.7353218608279127,9.216776388079984,0.5631110800690379,112.80112762574963,1.2159874730526035,1.2301586209602116,9.216776388079984,16.0,24.0,16.0,32.0,48.0,6.073919389421777,5.550631880958315,3.0463305870103605,8.04633058701035,6.046330587010365,2.04633058701036,1.0000094782052464,1.0000134641350926,1.0000094746779764,1.0000173381929567,1.000025799779149,1.006503995947435,0.8343243594949551,1.2105209823074186,1.267034530566565,1.1011886309426802,1.2203710058088109,1.0000613466166746,1.3806343263018954,1.0035086778128435,1.3014591307145476,714.8554209931301,0.05348876939329936,0.36854026900857073,371.928177616359,120.8067966184213,1.3252854246228953,9.184047389757113,9.184047389757113,9.184047389757113,9.184047389757113,compound_shock
154,uk,none,175,20,0.7398787163977703,9.275486883869421,0.5659483309498115,112.18888812755772,1.2170812580759418,1.2312249294136524,9.275486883869421,16.0,24.0,16.0,32.0,48.0,6.076003267332168,5.563122511653688,3.046199639678294,8.046199639678285,6.046199639678298,2.046199639678294,1.0000091194986118,1.0000129061319658,1.0000091161477054,1.0000165864869366,1.0000246249938194,1.0064875693008313,0.8333170341758953,1.2116847114072136,1.268511473235863,1.1017335727582742,1.221456398169295,1.000058408886846,1.3828068983175295,1.0035315016180824,1.303188324626241,714.8686978910913,0.053819244521663805,0.36833860077442254,371.942931320939,120.52250187610052,1.281552610848261,9.240235862077117,9.240235862077117,9.240235862077117,9.240235862077117,compound_shock
155,uk,none,175,20,0.7444738496396907,9.33458770677642,0.5688108742954073,111.56119782000917,1.2181729393154956,1.2322890592134512,9.33458770677642,16.0,24.0,16.0,32.0,48.0,6.078400976665675,5.57569382593438,3.0460592193575105,8.046059219357502,6.046059219357516,2.0460592193575105,1.0000087787273089,1.0000123760289952,1.0000087755439477,1.0000158723662174,1.000023508947756,1.0064709797866744,0.8323109406229355,1.2128463851466966,1.2699857721061254,1.102277486101894,1.2225396642737105,1.000055616891719,1.3849756074575994,1.003554325942426,1.3049163177049685,714.8820519077716,0.054152485823295377,0.36813723447676383,371.9578165463361,120.23067628652313,1.2422869128945535,9.296786556421619,9.296786556421619,9.296786556421619,9.296786556421619,compound_shock
156,uk,none,175,20,0.7491075718601087,9.394081532715484,0.5716989282092212,110.91805281491534,1.219262511067468,1.2333510022901764,9.394081532715484,16.0,24.0,16.0,32.0,48.0,6.081874209523037,5.588346910704383,3.0459092207292295,8.045909220729222,6.045909220729235,2.0459092207292295,1.0000084549945711,1.000011872431173,1.000008451970378,1.0000151939515343,1.000022448703996,1.006454023872954,0.8313060765346117,1.2140059971321728,1.2714574208934883,1.102820362655053,1.223620798075357,1.000052963436701,1.3871404465580521,1.0035771507858862,1.3066431051315097,714.8954835101518,0.05448851564352133,0.3679361696909847,371.97283442668794,119.93131958331325,1.2070401777894246,9.353701901982287,9.353701901982287,9.353701901982287,9.353701901982287,compound_shock
157,uk,none,175,20,0.7537801963229551,9.453971057092124,0.5746127120227753,110.25944988411894,1.2203499675623906,1.2344107527426003,9.453971057092124,16.0,24.0,16.0,32.0,48.0,6.084447869708091,5.601082863600576,3.0457495375479966,8.045749537547987,6.0457495375480015,2.0457495375479966,1.0000081474484703,1.000011394013242,1.000008144575487,1.0000145494575852,1.0000214414724238,1.0064367992255288,0.8303024396538703,1.2151635409963581,1.272926413256278,1.1033621983417794,1.2246997935420814,1.0000504416795588,1.3893014083034922,1.0035999761484746,1.3083686816103268,714.908993168134,0.05482735646546179,0.3677354059916972,371.98798610251845,119.62443183955777,1.1754090664366652,9.410984344704135,9.410984344704135,9.410984344704135,9.410984344704135,compound_shock
158,uk,none,175,20,0.7584920382644036,9.51425899352564,0.5775524462942022,109.58538646017445,1.2214353029864733,1.235468304949308,9.51425899352564,16.0,24.0,16.0,32.0,48.0,6.086561917945231,5.613902793054812,3.0455800626367173,8.045580062636708,6.045580062636723,2.0455800626367173,1.0000078552796745,1.0000109395162076,1.0000078525503402,1.0000139371883336,1.0000204846024303,1.0064194530865507,0.8293000277658874,1.216319010392365,1.274392742791944,1.103902994599379,1.225776644682804,1.0000480451133886,1.391458485226269,1.0036228020302032,1.3100930412545073,714.9225813545603,0.05516903091103824,0.36753494295280736,372.00327272072985,119.31001346813497,1.1470305724731145,9.468636347409292,9.468636347409292,9.468636347409292,9.468636347409292,compound_shock
159,uk,none,175,20,0.763243414898241,9.574948073798142,0.5805183528053348,108.89586063705634,1.2225185114590247,1.236523651347064,9.574948073798142,16.0,24.0,16.0,32.0,48.0,6.089538697630733,5.626807818355919,3.0454006878823052,8.045400687882296,6.04540068788231,2.045400687882305,1.0000075777193185,1.000010507744025,1.000007575126451,1.0000133555325448,1.0000195755759365,1.006401886216288,0.8282988386959992,1.217472398987973,1.275856403034127,1.1044427488385873,1.22685134534923,1.0000457675503924,1.3936116697055752,1.0036456284310837,1.3118161784418525,714.9362485452322,0.05551356174129914,0.3673347801475835,372.01869543458776,118.98806522204616,1.121577989240298,9.526660389910393,9.526660389910393,9.526660389910393,9.526660389910393,compound_shock
160,uk,none,175,20,0.7680346454201366,9.636041049148458,0.5835106545686106,108.19087116952842,1.223599587059989,1.2375767864953873,9.636041049148458,16.0,24.0,16.0,32.0,48.0,6.09133782998371,5.639799069711554,3.0452113042269366,8.045211304226928,6.045211304226942,2.0452113042269366,1.0000073140369803,1.0000100975604513,1.0000073115737562,1.0000128029595452,1.0000187120007673,1.0063842949874617,0.8272988703077379,1.218623700460175,1.2773173874498593,1.104981465563879,1.2279238894638458,1.0000436031064224,1.3957609539665567,1.003668455351128,1.3135380868151387,714.9499952189286,0.05586097185666465,0.36713491714872076,372.0342554037568,118.65858819415355,1.0987572800576924,9.585058969123356,9.585058969123356,9.585058969123356,9.585058969123356,compound_shock
161,uk,none,175,20,0.7728660510200226,9.697540689020741,0.5865295758234708,107.47041747387092,1.2246785238133668,1.238627703094175,9.697540689020741,16.0,24.0,16.0,32.0,48.0,6.0938049364365865,5.652877688310387,3.0450118016644163,8.045011801664408,6.045011801664422,2.0450118016644163,1.000007063538759,1.0000097078860564,1.0000070611986962,1.0000122780151957,1.0000178916043567,1.0063666405498675,0.8263001205009679,1.2197729084899795,1.278775689436885,1.1055191470492427,1.2289942708268786,1.000041546186257,1.3979063300794359,1.0036912827903477,1.3152587601213748,714.9638218574261,0.05621128429776051,0.36693535352840306,372.04995379428203,118.32158381751603,1.0783038114690693,9.643834599190233,9.643834599190233,9.643834599190233,9.643834599190233,compound_shock
162,uk,none,175,20,0.7777379548858812,9.759449782342765,0.5895753420418095,106.73449962727386,1.2257553156624996,1.2396763931484047,9.759449782342765,16.0,24.0,16.0,32.0,48.0,6.096792331340421,5.666044826384102,3.0448020692322064,8.044802069232198,6.044802069232212,2.0448020692322064,1.0000068255654488,1.0000093376953814,1.000006823342389,1.0000117793180636,1.0000171122277666,1.00634880426427,0.8253025872101177,1.2209200167574616,1.2802313023210987,1.1060557907284623,1.2300624830590312,1.0000395914695779,1.4000477899586452,1.0037141107487548,1.316978192449355,714.9777289455169,0.05656452224562596,0.3667360888583612,372.0657917786174,117.9770538651278,1.0599794131630187,9.702989811591875,9.702989811591875,9.702989811591875,9.702989811591875,compound_shock
163,uk,none,175,20,0.7826506822150177,9.82177113800424,0.5926481799362829,105.98311836683592,1.226829956475559,1.2407228497466753,9.82177113800424,16.0,24.0,16.0,32.0,48.0,6.0993346205460615,5.679301647269658,3.044581995002141,8.044581995002133,6.044581995002146,2.0445819950021407,1.000006599490804,1.00000898601424,1.0000065973788974,1.0000113055557882,1.000016371820006,1.0063308249741216,0.8243062684025009,1.2220650189370503,1.2816842193541007,1.1065913954403257,1.2311285197277957,1.000037733897612,1.402185325361978,1.003736939226361,1.3186963776660527,714.991716971029,0.05692070902246546,0.3665371227099282,372.0817705356687,117.6250004494817,1.0435697318998058,9.762527155270572,9.762527155270572,9.762527155270572,9.762527155270572,compound_shock
