week,focus_region,policy_packages,active_oem_target_k,active_market_gwh_2023,cell_production_gwh,oem_production_k,market_demand_gwh,total_backlog_k,price_signal,raw_price_signal,oem_uk_oem_k,stock_lithium_wk,stock_cobalt_wk,stock_graphite_wk,stock_ree_wk,stock_sic_wafer_wk,stock_copper_wk,stock_cells_wk,stock_packs_wk,stock_inverters_wk,stock_motors_wk,stock_harness_wk,price_lithium,price_cobalt,price_graphite,price_ree,price_sic_wafer,price_copper,price_component_pack,price_component_inverter,price_component_motor,price_component_harness,price_component_vehicle,price_component_sic,price_component_parts,price_component_labour,oem_price_margin_signal,cell_capacity_gwh_yr,cell_cap_util,lfp_share,sd_ev_demand_gwh_yr,sd_oem_backlog_k,bullwhip_index,bottleneck_component,bottleneck_severity,cell_unmet_demand_gwh,tier1_unmet_demand_k,oem_unmet_demand_k,shortfall_packs_k,shortfall_inverters_k,shortfall_motors_k,shortfall_harness_k,t1_battery_pack_k,t1_inverter_k,t1_motor_k,t1_harness_k,scenario
0,uk,critical_minerals_security,175,20,0.387445506486563,3.554050244038415,0.3864456136600355,2.3631095192751945,1.00087215595608,1.0436077978040015,3.554050244038415,4.999824543096784,8.000133880863109,6.000107308756167,11.010685109955187,15.010663953691175,3.986248428391816,4.010761709163263,3.0005493047283975,8.000549304728397,6.0005493047283975,2.0005493047283975,1.0061222178454146,1.0051014240790466,1.002860295277754,1.004811927921959,1.0072110052715404,1.0076472855473748,1.0003474199851619,1.0026663830447717,1.0030593165316375,1.0013561620338862,1.0043607797804002,1.0005768804217232,1.0028004142639293,1.0000227440038572,1.0034185056055172,1424.178474244798,0.01414651794114832,0.40259644634797775,743.6383403369842,2.391266889192901,0.9520984508896242,none,0.0,0.0,0.0,2.391266889192901,0.0,0.0,0.0,0.0,3.701923076923077,3.701923076923077,3.701923076923077,3.701923076923077,drc_cobalt_minerals_policy
1,uk,critical_minerals_security,175,20,0.3911315272121814,3.5764113537594,0.3863526490243337,4.732015298747111,1.0024074292858676,1.0462382080265735,3.5764113537594,4.999415941302637,8.000319156129205,6.0002696185475,11.021446994944183,15.021334134710301,4.972417482136802,4.021677228534078,3.001094919060085,8.001094919060085,6.001094919060086,2.001094919060085,1.0121924940046685,1.010693154559933,1.006099276982498,1.0104948742514719,1.0154356621111569,1.0104426553111157,1.0010084710261231,1.005645102918832,1.0061925095061475,1.002733993910266,1.0085485226050175,1.001765582956878,1.00559692098812,1.000045488525004,1.0063953116306752,1352.2459255343342,0.015040784395040146,0.402197290997341,674.6221718199682,4.758742443500173,0.9093003794788825,none,0.0,0.0,0.0,2.3674755543072727,0.0,0.0,0.0,0.0,3.723290731849768,3.723290731849768,3.723290731849768,3.723290731849768,drc_cobalt_minerals_policy
2,uk,critical_minerals_security,175,20,0.3927913860701062,3.5986863023559756,0.38617701028367046,7.077215904457808,1.0044432301772215,1.0489276339812192,3.5986863023559756,4.998902351598438,8.000687133541213,6.000616030418406,11.032295048332793,15.032011016706436,5.958506648499399,4.032617888654162,3.0016376757942336,8.001637675794234,6.001637675794235,2.001637675794234,1.018217441889481,1.016770627668062,1.009732931782716,1.017052902407919,1.0246261440986342,1.0109927399416383,1.0019559058062149,1.0089511951259424,1.0094227800415052,1.0040496957404133,1.0125864337426376,1.0035944278482185,1.00838884805367,1.0000682335634523,1.008975253742648,1284.0032051468686,0.015907399602876557,0.40180394972293737,612.1363706301793,7.101240914739128,0.8711088202938777,none,0.0,0.0,0.0,2.3424984712389545,0.0,0.0,0.0,0.0,3.7447964151888447,3.7447964151888447,3.7447964151888447,3.7447964151888447,drc_cobalt_minerals_policy
3,uk,critical_minerals_security,175,20,0.3940803400942407,3.620894727539272,0.3859423621677515,9.397505950513466,1.0068539083899113,1.0516883087229703,3.620894727539272,4.998307234125476,8.001260646936316,6.00117134453235,11.043238655081177,15.042695086211396,5.957916465066962,4.043559720406152,3.0021783312785084,8.00217833127851,6.002178331278509,2.002178331278509,1.0242018385356513,1.0233192321263067,1.0137694087519729,1.024462570112765,1.0347089799711742,1.0110698301586671,1.00316666383267,1.0125940683864916,1.012769954683377,1.0052934340005604,1.0164966212406708,1.0060835920180549,1.0111758648775904,1.0000909791192139,1.0111945312048398,1219.2613659177487,0.016807042573251614,0.4014177304014352,555.6433641532881,9.417920989780647,0.8370734647386946,none,0.0,0.0,0.0,2.3166800750415204,0.0,0.0,0.0,0.0,3.7664391839060194,3.7664391839060194,3.7664391839060194,3.7664391839060194,drc_cobalt_minerals_policy
4,uk,critical_minerals_security,175,20,0.39511429461172026,3.643052185027951,0.38566697914572107,11.692028568066307,1.00954287667257,1.0545179068660182,3.643052185027951,4.997646717884805,8.002056015595747,6.004490709363721,11.054286908425471,15.053108068056545,5.9577092972827375,4.05448608872756,3.00271758115948,8.002717581159482,6.002717581159482,2.0027175811594806,1.0301488150192584,1.03031567562424,1.0182044742507144,1.032677462107665,1.0455932029596664,1.0109422669694625,1.004620079208065,1.0165770999738406,1.0162498772045838,1.0064662705424772,1.0202987498032055,1.0092443608933839,1.0139578141939936,1.0001137251923005,1.0130856690562435,1157.8411396660645,0.017745045167193794,0.4010398721320899,504.55502603075644,11.708206945456098,0.8067866662009852,none,0.0,0.0,0.0,2.29028595567545,0.0,0.0,0.0,0.0,3.7882182529855615,3.7882182529855615,3.7882182529855615,3.7882182529855615,drc_cobalt_minerals_policy
5,uk,critical_minerals_security,175,20,0.39597387029703507,3.665172732650605,0.385364897763381,13.960193976119104,1.012436294003094,1.0574108850230455,3.665172732650605,4.99693183253058,8.003084989125734,6.006783762446625,11.06544837564368,15.065620683484015,5.957476419610715,4.065385460352435,3.003256066412092,8.003256066412094,6.003256066412094,2.003256066412092,1.0360600370948283,1.037729497815919,1.0230308398305563,1.0416335018162515,1.0571745939461046,1.010713446013615,1.0062968142216004,1.020897570299569,1.0198741457988427,1.0075728904213093,1.0240099633251893,1.0130787795376015,1.0167346270050965,1.000136471782724,1.0146787335666252,1099.5724413947682,0.018726043396765504,0.40067157042303525,458.34242925258656,13.97172494762674,0.7798797012742185,none,0.0,0.0,0.0,2.263518002170641,0.0,0.0,0.0,0.0,3.81013296265372,3.81013296265372,3.81013296265372,3.81013296265372,drc_cobalt_minerals_policy
6,uk,critical_minerals_security,175,20,0.39671542065091203,3.6872695432965745,0.3850468416401198,16.201615167643777,1.0154780243374322,1.0603597868211496,3.6872695432965745,4.997697978024355,8.004356095774146,6.010285856507017,11.076730920299555,15.078219164282238,5.957413342337808,4.076249868465885,3.0037943770470323,8.003794377047035,6.003794377047034,2.0037943770470323,1.0419318065680634,1.0455246108023903,1.028232694912307,1.051254262012109,1.0693452563502426,1.0104495104079885,1.0081779097905732,1.0255471623033134,1.0236501186071765,1.0086198124844021,1.0276449456747854,1.0175800976826128,1.0195062794238978,1.0001592188904957,1.0160021028360717,1044.2938988884457,0.019754210855588934,0.4003139923807393,416.5466415304026,16.208252968024315,0.7560192911471976,none,0.0,0.0,0.0,2.236528020397576,0.0,0.0,0.0,0.0,3.8321827662224557,3.8321827662224557,3.8321827662224557,3.8321827662224557,drc_cobalt_minerals_policy
7,uk,critical_minerals_security,175,20,0.39737853916207716,3.7093552960383844,0.38472095937697404,18.416057435299543,1.0186256408168393,1.0633565562716099,3.7093552960383844,4.997787623209146,8.005875582531862,6.013626897369151,11.088141580378654,15.089883747855161,5.956977988446093,4.087073852221847,3.0043330543382463,8.00433305433825,6.0043330543382485,2.0043330543382467,1.047763190075939,1.053660775531034,1.0337901885007659,1.0614557636175785,1.0819987966843203,1.0101795256982649,1.0102446638535232,1.0305127012127175,1.027581118153961,1.0096138276221058,1.0312161067344678,1.0227335936027495,1.0222727706611308,1.000181966515628,1.0170827106800475,991.8524064037248,0.020833426327361293,0.3999682845530801,378.70494241464064,18.417681662400916,0.7349043805661942,none,0.0,0.0,0.0,2.2094286943766015,0.0,0.0,0.0,0.0,3.854367222833292,3.854367222833292,3.854367222833292,3.854367222833292,drc_cobalt_minerals_policy
8,uk,critical_minerals_security,175,20,0.3979911943696483,3.73144228810649,0.38439340913402015,20.603399137608037,1.0218472591238155,1.0663923629069936,3.73144228810649,4.998639431659632,8.007681582892292,6.019033351255623,11.099686496542445,15.10143541395491,5.9569902304892475,4.097853721074558,3.0048725926191553,8.004872592619158,6.004872592619156,2.0048725926191553,1.05355032865882,1.0620948882931986,1.0396748492568173,1.0721505010820684,1.0950317417290452,1.0099166910716926,1.0124782279647224,1.035776891007752,1.0316667726034718,1.0105613913874427,1.0347337323517205,1.0285174454528532,1.025034111720731,1.0002047146581323,1.0179463721219508,942.1027012178076,0.021967394935254566,0.3996355752320139,370.9988457274969,20.59998413020243,0.7162631673927295,none,0.0,0.0,0.0,2.182302467801512,0.0,0.0,0.0,0.0,3.8766859933271456,3.8766859933271456,3.8766859933271456,3.8766859933271456,drc_cobalt_minerals_policy
9,uk,critical_minerals_security,175,20,0.3982717597619429,3.753542598098309,0.3840688214035744,22.76360129541773,1.0251190540922106,1.0694587484924263,3.753542598098309,4.998299906855055,8.011639226553458,6.022363949539297,11.111370882139436,15.113888651306008,5.956862178240696,4.108567972183303,3.005413440460593,8.005413440460599,6.005413440460594,2.005413440460593,1.0592927679341433,1.0707787357985394,1.0458612840364847,1.0832506188997484,1.10834472380787,1.0096671466860017,1.0148598761569305,1.041319034670993,1.0359034446808992,1.011468409683097,1.0382062339657911,1.0349036277212544,1.027790323313908,1.0002274633180204,1.0186176864361856,894.9069618624904,0.023142217448525456,0.3993169709750672,370.9971578712986,22.75519263062065,0.6998503723584069,none,0.0,0.0,0.0,2.1552085004182207,0.0,0.0,0.0,0.0,3.8991388370134556,3.8991388370134556,3.8991388370134556,3.8991388370134556,drc_cobalt_minerals_policy
